"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Title 1","Title 1 Length","Title 1 Pixel Width","Title 2","Title 2 Length","Title 2 Pixel Width","Meta Description 1","Meta Description 1 Length","Meta Description 1 Pixel Width","Meta Keywords 1","Meta Keywords 1 Length","H1-1","H1-1 Length","H1-2","H1-2 Length","H2-1","H2-1 Length","Meta Robots 1","X-Robots-Tag 1","Meta Refresh 1","Canonical Link Element 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","amphtml Link Element","Size (bytes)","Word Count","Text Ratio","Crawl Depth","Link Score","Inlinks","Unique Inlinks","Unique JS Inlinks","% of Total","Outlinks","Unique Outlinks","Unique JS Outlinks","External Outlinks","Unique External Outlinks","Unique External JS Outlinks","Closest Similarity Match","No. Near Duplicates","Spelling Errors","Grammar Errors","Hash","Response Time","Last Modified","Redirect URL","Redirect Type","Cookies","HTTP Version","Clicks","Impressions","CTR","Position","URL Encoded Address","Crawl Timestamp"
"https://www.lightchiropractic.sg/wp-content/uploads/2022/04/img_two.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","0","","","","0","","0","","","","","","","","","","","","","0","","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","","","","","","1.1","","","","","https://www.lightchiropractic.sg/wp-content/uploads/2022/04/img_two.png","2022-11-17 09:48:41"
"https://www.lightchiropractic.sg/wp-content/uploads/2022/04/Group.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","0","","","","0","","0","","","","","","","","","","","","","0","","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","","","","","","1.1","","","","","https://www.lightchiropractic.sg/wp-content/uploads/2022/04/Group.png","2022-11-17 09:48:42"
"https://www.lightchiropractic.sg/wp-content/uploads/2022/04/Img.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","0","","","","0","","0","","","","","","","","","","","","","0","","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","","","","","","1.1","","","","","https://www.lightchiropractic.sg/wp-content/uploads/2022/04/Img.png","2022-11-17 09:48:42"
"https://www.lightchiropractic.sg/wp-content/uploads/2022/07/herniated-disc-chiropractic-treatment-on-woman.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","","","0","","0","","","","","","","","","","","","","0","","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","","","","","","1.1","","","","","https://www.lightchiropractic.sg/wp-content/uploads/2022/07/herniated-disc-chiropractic-treatment-on-woman.jpg","2022-11-17 09:48:45"
"https://www.lightchiropractic.sg/wp-content/uploads/2022/07/herniated-disc-diagram.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","","","0","","0","","","","","","","","","","","","","0","","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","","","","","","1.1","","","","","https://www.lightchiropractic.sg/wp-content/uploads/2022/07/herniated-disc-diagram.jpg","2022-11-17 09:48:45"
"https://www.lightchiropractic.sg/wp-content/uploads/2022/07/herniated-disc-spine-x-ray.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","","","0","","0","","","","","","","","","","","","","0","","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","","","","","","1.1","","","","","https://www.lightchiropractic.sg/wp-content/uploads/2022/07/herniated-disc-spine-x-ray.jpg","2022-11-17 09:48:45"
"https://www.lightchiropractic.sg/wp-content/uploads/2022/07/sciatica-slipped-disc-pain-woman.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","","","0","","0","","","","","","","","","","","","","0","","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","","","","","","1.1","","","","","https://www.lightchiropractic.sg/wp-content/uploads/2022/07/sciatica-slipped-disc-pain-woman.jpg","2022-11-17 09:48:45"
"https://www.lightchiropractic.sg/wp-content/uploads/2022/07/chiropractor-showing-woman-spine-vertabrae-disc-model.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","","","0","","0","","","","","","","","","","","","","0","","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","","","","","","1.1","","","","","https://www.lightchiropractic.sg/wp-content/uploads/2022/07/chiropractor-showing-woman-spine-vertabrae-disc-model.jpg","2022-11-17 09:48:45"
"https://www.lightchiropractic.sg/wp-content/uploads/bb-plugin/cache/female-chiropractor-spine-adjustment-patient-square.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","","","0","","0","","","","","","","","","","","","","0","","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","","","","","","1.1","","","","","https://www.lightchiropractic.sg/wp-content/uploads/bb-plugin/cache/female-chiropractor-spine-adjustment-patient-square.jpg","2022-11-17 09:48:46"
"https://www.lightchiropractic.sg/wp-content/uploads/2018/07/chiro-adjustment-scaled.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","","","0","","0","","","","","","","","","","","","","0","","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","","","","","","1.1","","","","","https://www.lightchiropractic.sg/wp-content/uploads/2018/07/chiro-adjustment-scaled.jpg","2022-11-17 09:48:48"
"https://www.lightchiropractic.sg/wp-content/uploads/2022/04/image-11-1.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","0","","","","0","","0","","","","","","","","","","","","","0","","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","","","","","","1.1","","","","","https://www.lightchiropractic.sg/wp-content/uploads/2022/04/image-11-1.png","2022-11-17 09:48:49"
"https://www.lightchiropractic.sg/wp-content/uploads/2022/04/skeleton-3d-pain-back-1-1-1.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","0","","","","0","","0","","","","","","","","","","","","","0","","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","","","","","","1.1","","","","","https://www.lightchiropractic.sg/wp-content/uploads/2022/04/skeleton-3d-pain-back-1-1-1.png","2022-11-17 09:48:49"
"https://www.lightchiropractic.sg/wp-content/uploads/2022/04/image-12.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","0","","","","0","","0","","","","","","","","","","","","","0","","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","","","","","","1.1","","","","","https://www.lightchiropractic.sg/wp-content/uploads/2022/04/image-12.png","2022-11-17 09:48:50"
"https://www.lightchiropractic.sg/scoliosis/","text/html; charset=UTF-8","200","OK","Indexable","","Scoliosis - Light Chiropractic","30","253","Scoliosis - Light Chiropractic","30","253","","0","0","","","What is Scoliosis?","18","","0","","","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.lightchiropractic.sg/scoliosis/","","","","","","","475","","2","","4","3","0","2.860","33","27","0","5","5","0","","0","","","a67ffb04ed8d7dbad87472e9849b7f0b","","","","","","1.1","0","294","0.000","60.970","https://www.lightchiropractic.sg/scoliosis/","2022-11-17 09:48:48"
"https://www.lightchiropractic.sg/wp-content/uploads/2022/04/image-13.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","0","","","","0","","0","","","","","","","","","","","","","0","","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","","","","","","1.1","","","","","https://www.lightchiropractic.sg/wp-content/uploads/2022/04/image-13.png","2022-11-17 09:48:51"
"https://www.lightchiropractic.sg/wp-content/uploads/bb-plugin/cache/chiropractic-treatment-back-pain-relief-square.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","","","0","","0","","","","","","","","","","","","","0","","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","","","","","","1.1","","","","","https://www.lightchiropractic.sg/wp-content/uploads/bb-plugin/cache/chiropractic-treatment-back-pain-relief-square.jpg","2022-11-17 09:48:52"
"https://www.lightchiropractic.sg/wp-content/uploads/2022/06/lower-back-pain-woman.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","","","0","","0","","","","","","","","","","","","","0","","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","","","","","","1.1","","","","","https://www.lightchiropractic.sg/wp-content/uploads/2022/06/lower-back-pain-woman.jpg","2022-11-17 09:48:52"
"https://www.lightchiropractic.sg/wp-content/uploads/2022/06/singapore-grandfather-picking-up-grandson.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","","","0","","0","","","","","","","","","","","","","0","","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","","","","","","1.1","","","","","https://www.lightchiropractic.sg/wp-content/uploads/2022/06/singapore-grandfather-picking-up-grandson.jpg","2022-11-17 09:48:52"
"https://www.lightchiropractic.sg/wp-content/uploads/2022/06/good-chiropractor-in-singapore.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","","","0","","0","","","","","","","","","","","","","0","","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","","","","","","1.1","","","","","https://www.lightchiropractic.sg/wp-content/uploads/2022/06/good-chiropractor-in-singapore.jpg","2022-11-17 09:48:52"
"https://www.lightchiropractic.sg/wp-content/uploads/2022/04/Img-5.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","0","","","","0","","0","","","","","","","","","","","","","0","","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","","","","","","1.1","","","","","https://www.lightchiropractic.sg/wp-content/uploads/2022/04/Img-5.png","2022-11-17 09:48:55"
"https://www.lightchiropractic.sg/wp-content/uploads/2022/06/man-severe-lower-back-pain.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","","","0","","0","","","","","","","","","","","","","0","","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","","","","","","1.1","","","","","https://www.lightchiropractic.sg/wp-content/uploads/2022/06/man-severe-lower-back-pain.jpg","2022-11-17 09:48:55"
"https://www.lightchiropractic.sg/wp-content/uploads/2022/06/spinal-deformity-types.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","","","0","","0","","","","","","","","","","","","","0","","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","","","","","","1.1","","","","","https://www.lightchiropractic.sg/wp-content/uploads/2022/06/spinal-deformity-types.jpg","2022-11-17 09:48:55"
"https://www.lightchiropractic.sg/wp-content/uploads/2022/04/Img-2-1.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","0","","","","0","","0","","","","","","","","","","","","","0","","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","","","","","","1.1","","","","","https://www.lightchiropractic.sg/wp-content/uploads/2022/04/Img-2-1.png","2022-11-17 09:48:55"
"https://www.lightchiropractic.sg/wp-content/uploads/2022/04/img-4.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","0","","","","0","","0","","","","","","","","","","","","","0","","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","","","","","","1.1","","","","","https://www.lightchiropractic.sg/wp-content/uploads/2022/04/img-4.png","2022-11-17 09:48:55"
"https://www.lightchiropractic.sg/wp-content/uploads/2022/04/light-chiropractic-review-link-between-yoga-and-chiropractic.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","","","0","","0","","","","","","","","","","","","","0","","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","","","","","","1.1","","","","","https://www.lightchiropractic.sg/wp-content/uploads/2022/04/light-chiropractic-review-link-between-yoga-and-chiropractic.jpg","2022-11-17 09:48:59"
"https://www.lightchiropractic.sg/author/sgadmin/","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","0","","","","0","","0","","","","","","","","","","","","","0","","2","","56","6","0","5.710","0","0","0","0","0","0","","","","","","","","https://www.lightchiropractic.sg/","HTTP Redirect","","1.1","","","","","https://www.lightchiropractic.sg/author/sgadmin/","2022-11-17 09:48:58"
"https://www.lightchiropractic.sg/wp-content/uploads/2022/04/Mask-Group-37-1.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","0","","","","0","","0","","","","","","","","","","","","","0","","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","","","","","","1.1","","","","","https://www.lightchiropractic.sg/wp-content/uploads/2022/04/Mask-Group-37-1.png","2022-11-17 09:49:00"
"https://www.lightchiropractic.sg/how-office-workers-can-benefit-from-chiropractic-care/","text/html; charset=UTF-8","200","OK","Indexable","","How Office Workers Can Benefit From Chiropractic Care - Light Chiropractic","74","673","How Office Workers Can Benefit From Chiropractic Care - Light Chiropractic","74","673","","0","0","","","How Office Workers Can Benefit From Chiropractic Care","53","","0","","","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.lightchiropractic.sg/how-office-workers-can-benefit-from-chiropractic-care/","","","","","","","639","","2","","4","2","0","1.900","33","27","0","7","7","0","","0","","","66575b517b586fef129d9cbd31683948","","","","","","1.1","0","11","0.000","27.910","https://www.lightchiropractic.sg/how-office-workers-can-benefit-from-chiropractic-care/","2022-11-17 09:48:59"
"https://www.lightchiropractic.sg/wp-content/uploads/2022/04/staying-fit-and-healthy-while-working-behind-the-desk.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","","","0","","0","","","","","","","","","","","","","0","","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","","","","","","1.1","","","","","https://www.lightchiropractic.sg/wp-content/uploads/2022/04/staying-fit-and-healthy-while-working-behind-the-desk.jpg","2022-11-17 09:49:02"
"https://www.lightchiropractic.sg/wp-content/uploads/2022/04/how-office-workers-can-benefit-from-chiropractic-care.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","","","0","","0","","","","","","","","","","","","","0","","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","","","","","","1.1","","","","","https://www.lightchiropractic.sg/wp-content/uploads/2022/04/how-office-workers-can-benefit-from-chiropractic-care.jpg","2022-11-17 09:49:02"
"https://www.lightchiropractic.sg/common-exercises-your-phsyio-may-show-you-for-low-back-pain/","text/html; charset=UTF-8","200","OK","Indexable","","Common Exercises Your Phsyio May Show You for Low Back Pain - Light Chiropractic","80","756","Common Exercises Your Phsyio May Show You for Low Back Pain - Light Chiropractic","80","756","","0","0","","","Common Exercises Your Phsyio May Show You for Low Back Pain","59","","0","","","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.lightchiropractic.sg/common-exercises-your-phsyio-may-show-you-for-low-back-pain/","","","","","","","599","","2","","4","2","0","1.900","33","27","0","4","4","0","","0","","","4be97500dd74f567841e3c8115af1be1","","","","","","1.1","0","8","0.000","17.000","https://www.lightchiropractic.sg/common-exercises-your-phsyio-may-show-you-for-low-back-pain/","2022-11-17 09:49:01"
